what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1515036765562
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515036767388
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515036768595
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1515036769087
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515036807055
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515036807153
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515036810774
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515036811256
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515036832457
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1515036832472
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515036833447
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515036878544
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515036878744
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515036886816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515036907183
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515036913240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515036935063
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515036936123
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1515036936150
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515036946294
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515036948541
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515036948725
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515036948877
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515036949028
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515036949181
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515036949330
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515036949487
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515036986270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515036996648
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037000432
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037011020
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037011943
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1515037011984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037038954
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037038961
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515037048629
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515037048862
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515037067927
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515037079810
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515037094025
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037096494
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037098208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1515037098391
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515037137109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037166548
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037180878
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515037197728
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515037198367
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515037199615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037202012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037204533
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1515037206336
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.1.v201108080010,"org.eclipse.jpt.jaxb.ui",1515037206606
started,bundle,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui",1515037206829
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1515037207142
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1515037207194
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20110728_r371,"org.eclipse.pde.api.tools",1515037207410
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1515037207412
started,bundle,org.eclipse.jpt.jaxb.core,1.0.1.v201108080010,"org.eclipse.jpt.jaxb.core",1515037208504
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515037256127
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515037256328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515037256458
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515037256662
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515037256787
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515037262094
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515037270411
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515037270917
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515037275137
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515037280110
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515037284895
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515037288537
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515037292238
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515037368154
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515037368847
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515037383692
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515037384493
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515037385341
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515037406438
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515037408582
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037408619
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037410314
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515037414126
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037423890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037426853
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037430570
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037435058
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515037435814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037443114
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037453422
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515037456719
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1515037457455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037517633
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037519048
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515037533440
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515037534963
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515037555102
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515037560600
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515037582290
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515037587815
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515037590294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037612002
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037621299
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515037633485
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037638285
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1515037638320
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037645615
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515037648858
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515037649503
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515037649535
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515037650538
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515037651836
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515037651836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037657729
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037666383
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037670265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037677850
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037688266
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037701029
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515037706084
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1515037709156
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1515037718328
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1515037718448
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515037720738
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1515037720738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515037756807
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515037757593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1515037759809
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037762472
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037762593
error,log,,,"Internal Error",1515037777256
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515037817150
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515037818230
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515037826793
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515037830376
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037848376
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037864357
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515037864970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037875968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037894929
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515037897714
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1515037898354
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037905919
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037908526
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515037910791
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037913946
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037916523
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515037921207
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037924137
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037934305
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037938991
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037952361
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515037962721
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515037965846
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037969655
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037974633
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515037974821
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515037975630
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037980081
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515037987565
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515037987591
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515038018079
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515038020410
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515038021485
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515038021567
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515038028769
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515038046198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515038062176
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515038062921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1515038064373
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515038067302
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515038069225
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515038070703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515038084679
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515038086702
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515038094142
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515038097440
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515038116349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515038219177
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515038220551
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515038260433
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515038260452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515038261917
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515038273807
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515038277729
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515038279648
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515038288724
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515038383437
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515038384525
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515038390851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515038393002
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1515038393021
