what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515043989151
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515043995886
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515043997712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044002029
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044003217
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515044006708
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515044009863
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515044011573
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515044014277
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515044017922
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044024269
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044024388
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044025581
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044025687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044026404
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044029230
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044056572
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044083502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044092058
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044156021
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044169355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044243661
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515044243678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044246251
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044249020
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515044250849
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515044252870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044258002
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044268279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044271442
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044280527
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044286147
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044296687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044298698
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044408994
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044411378
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044537780
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515044538173
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044539897
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044549149
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044550960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044573202
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515044575278
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515044576609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044581984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044584594
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515044585344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044601111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044621218
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515044621349
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1515044630385
error,log,,,"Internal Error",1515044643963
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515044652392
error,log,,,"Internal Error",1515044656311
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515044666770
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515044669507
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515044682150
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515044682358
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515044682510
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515044682662
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515044682814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515044682974
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515044683126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515044683262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515044683389
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515044683606
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515044683966
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515044684198
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044685847
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044695256
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044706095
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044734054
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515044748022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515044748271
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515044748412
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515044748547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044748783
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044806737
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044808621
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515045081424
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515045082321
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515045161356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515045166115
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515045166708
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515045178354
error,log,,,"Internal Error",1515045217937
error,log,,,"Internal Error",1515045227040
error,log,,,"Internal Error",1515045236633
error,log,,,"Internal Error",1515045246165
error,log,,,"Internal Error",1515045255307
