what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515041911079
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515041923060
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515041934005
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515041936730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515041955538
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515041978405
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515041979524
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515041980786
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515041982579
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515041983992
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515041992788
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042024565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042025379
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042054462
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515042055473
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042059646
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1515042059690
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515042059921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042062655
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042063826
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042064639
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042068037
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042069306
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042070154
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042072485
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042073345
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515042073875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042075811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042088244
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042090068
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042090775
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1515042090828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515042091248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042093980
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1515042106352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515042107405
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042108082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042109424
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1515042119264
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515042120156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042126763
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042126859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042132527
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1515042132554
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042134090
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515042137599
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515042138188
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042143346
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042145624
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515042145899
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042146292
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1515042146322
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515042146592
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042147771
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1515042150194
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515042150879
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1515042152557
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515042153135
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515042155457
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515042156036
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515042165013
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042167377
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042169882
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042171841
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042174270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042177457
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042183180
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515042188400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042189962
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042191695
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515042192726
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515042194881
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515042195431
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515042211817
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042214529
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042216603
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515042218131
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042218342
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042219915
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515042221476
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515042224690
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515042225266
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515042230830
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042240983
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042256300
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042257366
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042569820
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515042574146
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515042579431
