what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515043989151
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515043995886
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515043997712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044002029
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044003217
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515044006708
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515044009863
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515044011573
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515044014277
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515044017922
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044024269
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044024388
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044025581
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044025687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044026404
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044029230
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044056572
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044083502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044092058
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044156021
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044169355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044243661
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515044243678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044246251
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044249020
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515044250849
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515044252870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044258002
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044268279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044271442
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044280527
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044286147
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515044296687
