what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1515029876701
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1515029876783
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.503.v201108102200,"org.eclipse.jst.j2ee.ejb",1515029877209
started,bundle,org.eclipse.jst.j2ee.jca,1.1.500.v201108102200,"org.eclipse.jst.j2ee.jca",1515029877274
started,bundle,org.eclipse.jst.j2ee.web,1.1.501.v201108231500,"org.eclipse.jst.j2ee.web",1515029877456
started,bundle,org.eclipse.jst.jee,1.0.401.v201105122000,"org.eclipse.jst.jee",1515029877493
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1515029877521
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1515029878892
started,bundle,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.ui",1515029878896
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1515029879110
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1515029879257
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1515029879286
started,bundle,org.eclipse.jst.jsp.core,1.2.401.v201108302147,"org.eclipse.jst.jsp.core",1515029879522
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1515029880170
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1515029880216
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1515029880401
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515029932854
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1515029940438
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515029943025
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515029950638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030250354
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515030282406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030282413
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030321983
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030328811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030337468
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1515030337960
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1515030339492
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1515030340046
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1515030340268
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515030341481
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515030344342
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515030344386
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515030348620
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030397212
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515030402285
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030411542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030415021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030440953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030449065
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030450826
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515030458767
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515030467708
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515030468341
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515030477012
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030482965
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030483767
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030495340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030512752
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515030515622
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515030521157
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515030521621
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030525492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030542391
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515030543670
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1515030550630
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515030551397
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515030557347
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515030558235
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030568113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030689460
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515030691718
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515030694205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515030703753
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515030704001
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030704464
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1515030704491
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515030704758
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030706052
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030707579
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030772645
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515030774306
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515030778964
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515030779380
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030779709
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1515030779731
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515030780057
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030781321
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515030796210
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515030796802
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030804936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030807015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030807169
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030810858
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030814404
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515030816634
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515030818729
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515030819158
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030820979
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030931802
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515030946330
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515030953431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515030955776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515031032235
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515031033257
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515031040840
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515031045969
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515031046613
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515031049638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515031071608
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515031072289
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515031073225
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515031073736
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515031075487
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515031079831
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515031082330
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515031083455
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515031086859
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515031086880
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515031088980
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515031089417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515031091190
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515031162467
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515031164491
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515031167226
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515031169772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515031170991
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515031227824
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515031230347
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515031232478
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515031232815
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515031233138
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1515031233177
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1515031233454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515031234737
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1515031246091
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1515031246743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515031251149
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515031393037
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515031401816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515031407845
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515031458649
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1515031458685
